,customer_id,account_id,loan_amount,loan_type,repayment_status,risk_level,interst_rate
8930,15665759,,,personal,default,high,16
8931,15761487,,,business,default,high,20
8932,15700394,,,personal,pending,low,6
8933,15631162,,,business,paid,low,7
8934,15630641,,,home,paid,low,7
8935,15585066,,,home,pending,high,18
8936,15722991,,,home,paid,low,6
8937,15737404,,,personal,default,low,6
8938,15722409,,,home,pending,high,21
8939,15806420,,,home,paid,medium,14
8940,15658148,,,home,paid,high,21
8941,15810660,,,business,default,high,24
8942,15709780,,,personal,pending,high,22
8943,15727350,,,home,default,low,6
8944,15752312,,,personal,pending,medium,11
8945,15616745,,,personal,paid,high,16
8946,15572294,,,home,pending,medium,11
8947,15674110,,,home,pending,high,23
8948,15662501,,,home,paid,high,19
8949,15649239,,,home,default,medium,10
8950,15700424,,,personal,paid,low,6
8951,15636388,,,home,pending,medium,14
8952,15713975,,,home,default,high,16
8953,15592925,,,personal,paid,high,18
8954,15581626,,,home,paid,high,23
8955,15641319,,,business,paid,low,6
8956,15723481,,,home,pending,medium,14
8957,15787825,,,home,default,high,20
8958,15710726,,,home,pending,low,5
8959,15627195,,,personal,default,high,16
8960,15657957,,,business,default,medium,11
8961,15676117,,,personal,pending,medium,13
8962,15607874,,,home,pending,high,23
8963,15796993,,,personal,paid,high,19
8964,15649858,,,home,pending,low,6
8965,15811032,,,home,default,low,6
8966,15679963,,,home,default,high,18
8967,15579131,,,business,paid,medium,14
8968,15572428,,,business,paid,high,18
8969,15622461,,,personal,paid,low,7
8970,15636105,,,business,pending,high,23
8971,15583849,,,personal,pending,medium,13
8972,15718780,,,home,pending,low,6
8973,15739271,,,home,paid,high,22
8974,15697129,,,business,default,high,24
8975,15763415,,,personal,paid,medium,10
8976,15796617,,,home,pending,medium,13
8977,15626628,,,business,paid,low,7
8978,15765857,,,business,pending,high,24
8979,15742511,,,business,default,high,19
8980,15786433,,,home,pending,high,21
8981,15685805,,,business,pending,high,17
8982,15627971,,,personal,paid,high,17
8983,15783025,,,home,default,high,23
8984,15726289,,,personal,pending,medium,13
8985,15802118,,,home,pending,medium,11
8986,15607990,,,home,default,high,20
8987,15695932,,,business,pending,medium,12
8988,15812279,,,business,default,high,17
8989,15687558,,,business,paid,low,6
8990,15729065,,,personal,paid,low,7
8991,15698902,,,business,default,low,7
8992,15570192,,,business,paid,medium,13
8993,15809265,,,personal,default,low,6
8994,15745201,,,business,default,medium,11
8995,15580623,,,home,default,low,5
8996,15578156,,,business,default,medium,12
8997,15631063,,,home,paid,high,18
8998,15692577,,,personal,paid,medium,9
8999,15810910,,,business,paid,low,5
9000,15723217,,,home,paid,medium,11
9001,15733111,,,home,paid,high,19
9002,15610727,,,personal,default,low,5
9003,15792720,,,personal,pending,medium,11
9004,15723153,,,personal,default,high,19
9005,15802823,,,business,pending,medium,11
9006,15756118,,,home,paid,low,6
9007,15684934,,,home,paid,low,5
9008,15776936,,,personal,pending,high,18
9009,15729087,,,personal,default,low,7
9010,15786463,,,home,default,low,5
9011,15717498,,,business,paid,low,6
9012,15718406,,,business,paid,high,23
9013,15799468,,,personal,paid,low,6
9014,15626383,,,home,default,high,21
9015,15597385,,,personal,default,high,16
9016,15570271,,,personal,pending,high,21
9017,15690330,,,home,pending,high,22
9018,15680611,,,home,paid,medium,13
9019,15810227,,,personal,default,medium,13
9020,15807194,,,personal,paid,high,23
9021,15712199,,,personal,pending,high,23
9022,15694995,,,home,paid,medium,11
9023,15723400,,,business,paid,high,19
9024,15654772,,,business,default,medium,10
9025,15574743,,,personal,paid,low,7
9026,15807593,,,personal,paid,high,17
9027,15686718,,,business,paid,medium,13
9028,15695299,,,personal,pending,high,24
9029,15722701,,,personal,pending,low,6
9030,15799635,,,business,default,low,5
9031,15742323,,,personal,default,high,17
9032,15658435,,,home,pending,high,17
9033,15586029,,,business,pending,high,16
9034,15772337,,,personal,paid,low,7
9035,15807555,,,home,default,high,21
9036,15603378,,,home,default,low,5
9037,15792862,,,business,pending,medium,12
9038,15657349,,,home,pending,medium,13
9039,15777614,,,home,default,medium,13
9040,15653952,,,personal,pending,medium,13
9041,15724336,,,home,default,high,20
9042,15689594,,,business,paid,high,20
9043,15801920,,,business,paid,medium,11
9044,15653347,,,business,pending,high,20
9045,15749951,,,home,paid,low,7
9046,15648178,,,personal,paid,medium,14
9047,15738662,,,personal,default,low,5
9048,15640855,,,home,pending,medium,9
9049,15584288,,,personal,pending,medium,11
9050,15760988,,,personal,default,medium,10
9051,15569624,,,personal,default,high,21
9052,15597949,,,home,paid,medium,9
9053,15604551,,,home,paid,low,6
9054,15617476,,,home,paid,high,19
9055,15645323,,,home,pending,medium,13
9056,15793311,,,home,default,low,5
9057,15764153,,,personal,default,high,23
9058,15802560,,,personal,paid,medium,9
9059,15728608,,,home,paid,medium,11
9060,15770474,,,business,paid,low,5
9061,15724444,,,personal,default,low,5
9062,15753110,,,home,pending,high,23
9063,15711521,,,personal,paid,low,5
9064,15632816,,,home,paid,medium,11
9065,15693637,,,business,pending,low,6
9066,15725509,,,business,pending,medium,12
9067,15684645,,,home,paid,high,19
9068,15692235,,,home,paid,low,7
9069,15777459,,,personal,paid,medium,12
9070,15656937,,,personal,default,medium,10
9071,15610643,,,home,default,low,7
9072,15777315,,,home,default,high,19
9073,15611058,,,home,pending,low,5
9074,15630413,,,personal,pending,low,5
9075,15635942,,,business,pending,high,21
9076,15648858,,,business,pending,low,5
9077,15810732,,,home,default,medium,13
9078,15705448,,,personal,pending,medium,12
9079,15730488,,,personal,paid,low,5
9080,15620443,,,home,pending,high,24
9081,15741078,,,business,paid,high,21
9082,15753161,,,personal,default,high,22
9083,15711396,,,business,paid,low,7
9084,15593499,,,home,pending,low,5
9085,15579189,,,home,default,low,7
9086,15743545,,,personal,paid,low,5
9087,15791316,,,business,paid,low,5
9088,15608246,,,personal,default,high,16
9089,15676526,,,home,pending,medium,14
9090,15813911,,,home,pending,medium,10
9091,15630195,,,personal,default,low,5
9092,15736250,,,business,paid,low,5
9093,15671334,,,business,paid,medium,11
9094,15574169,,,home,pending,low,7
9095,15718839,,,home,default,high,20
9096,15762331,,,business,default,medium,14
9097,15606901,,,home,paid,medium,14
9098,15713559,,,business,default,medium,11
9099,15768881,,,home,paid,medium,9
9100,15743075,,,personal,paid,medium,14
9101,15660980,,,home,paid,high,21
9102,15810942,,,home,pending,low,6
9103,15728362,,,home,default,high,22
9104,15683339,,,home,default,low,6
9105,15685476,,,business,paid,high,22
9106,15663650,,,home,default,low,5
9107,15617434,,,personal,default,medium,11
9108,15622470,,,personal,default,low,5
9109,15703682,,,home,pending,low,7
9110,15727391,,,personal,paid,medium,9
9111,15711062,,,business,default,high,19
9112,15567339,,,business,pending,low,5
9113,15760662,,,business,pending,high,21
9114,15605737,,,home,paid,medium,12
9115,15692977,,,personal,pending,low,7
9116,15672082,,,home,paid,high,17
9117,15600280,,,home,default,high,23
9118,15804052,,,home,paid,low,6
9119,15576065,,,home,pending,medium,14
9120,15796838,,,home,default,low,6
9121,15693526,,,home,default,low,6
9122,15748595,,,business,pending,low,5
9123,15679029,,,personal,pending,medium,10
9124,15753639,,,personal,pending,low,5
9125,15604138,,,home,pending,medium,11
9126,15666095,,,home,pending,low,5
9127,15643487,,,personal,default,high,22
9128,15764033,,,personal,paid,high,20
9129,15747288,,,home,pending,low,7
9130,15790599,,,business,pending,high,16
9131,15737705,,,personal,default,medium,14
9132,15737194,,,business,paid,high,18
9133,15726776,,,personal,paid,medium,11
9134,15804357,,,personal,pending,low,7
9135,15664432,,,personal,pending,high,20
9136,15688984,,,personal,default,high,24
9137,15583026,,,business,default,medium,10
9138,15771668,,,personal,pending,high,24
9139,15779904,,,business,paid,low,7
9140,15784323,,,home,default,high,19
9141,15756277,,,home,paid,low,7
9142,15663312,,,personal,paid,high,23
9143,15793197,,,business,paid,low,5
9144,15731463,,,home,paid,high,20
9145,15621768,,,home,pending,low,6
9146,15691323,,,business,pending,high,21
9147,15781326,,,home,default,low,6
9148,15595640,,,business,pending,medium,10
9149,15814331,,,personal,pending,medium,14
9150,15602030,,,personal,default,medium,12
9151,15747974,,,business,pending,high,18
9152,15611315,,,personal,default,medium,12
9153,15636977,,,personal,paid,high,18
9154,15690337,,,business,pending,high,16
9155,15680666,,,business,pending,high,19
9156,15679551,,,business,paid,low,6
9157,15778915,,,home,default,high,20
9158,15568849,,,business,default,medium,10
9159,15747762,,,home,paid,high,22
9160,15753679,,,home,paid,high,22
9161,15750049,,,business,default,low,5
9162,15606097,,,business,paid,low,7
9163,15802368,,,personal,paid,low,6
9164,15767488,,,home,default,low,7
9165,15669946,,,business,paid,high,16
9166,15612103,,,business,pending,medium,9
9167,15645353,,,personal,default,high,19
9168,15650018,,,home,pending,low,5
9169,15659002,,,business,default,medium,13
9170,15616028,,,personal,pending,medium,9
9171,15660475,,,home,paid,high,20
9172,15652615,,,business,default,low,6
9173,15653572,,,personal,pending,high,20
9174,15628059,,,personal,pending,medium,14
9175,15703413,,,home,pending,medium,10
9176,15610433,,,home,pending,low,7
9177,15770548,,,personal,paid,high,18
9178,15645637,,,personal,pending,medium,11
9179,15590888,,,home,pending,low,5
9180,15568326,,,personal,default,medium,9
9181,15655368,,,business,paid,medium,13
9182,15665579,,,personal,pending,low,6
9183,15676091,,,personal,pending,high,22
9184,15716984,,,home,pending,high,19
9185,15715078,,,home,default,low,5
9186,15569452,,,personal,paid,low,5
9187,15628863,,,home,paid,high,23
9188,15778192,,,home,pending,low,6
9189,15793723,,,home,pending,low,6
9190,15798943,,,home,paid,low,5
9191,15764708,,,business,paid,low,7
9192,15791040,,,home,default,medium,10
9193,15631512,,,business,default,high,19
9194,15640106,,,personal,paid,low,5
9195,15710315,,,personal,default,low,7
9196,15771535,,,business,paid,high,18
9197,15611947,,,personal,default,medium,13
9198,15670266,,,home,default,medium,12
9199,15609083,,,business,pending,low,6
9200,15567923,,,personal,pending,low,5
9201,15788183,,,business,default,high,18
9202,15735782,,,business,paid,low,7
9203,15774401,,,personal,pending,low,7
9204,15737971,,,personal,pending,high,24
9205,15758750,,,home,default,low,5
9206,15611767,,,business,pending,medium,13
9207,15643770,,,business,pending,high,24
9208,15744717,,,business,paid,high,19
9209,15570681,,,personal,paid,medium,9
9210,15792650,,,home,pending,medium,13
9211,15605531,,,home,pending,high,22
9212,15605339,,,business,pending,low,7
9213,15672216,,,home,default,high,19
9214,15812893,,,personal,paid,medium,9
9215,15624180,,,home,default,medium,9
9216,15701364,,,business,paid,low,7
9217,15762588,,,home,paid,low,6
9218,15806318,,,personal,pending,high,23
9219,15712596,,,personal,paid,high,23
9220,15600399,,,home,default,high,16
9221,15576216,,,business,default,high,20
9222,15620750,,,personal,default,medium,12
9223,15623489,,,home,default,high,22
9224,15667944,,,home,pending,low,7
9225,15584928,,,home,paid,high,17
9226,15779913,,,business,paid,low,7
9227,15644977,,,home,paid,medium,12
9228,15749679,,,personal,paid,high,21
9229,15629010,,,home,pending,medium,12
9230,15768465,,,home,pending,high,18
9231,15767781,,,personal,default,medium,13
9232,15635364,,,personal,pending,low,6
9233,15722004,,,personal,pending,medium,13
9234,15766044,,,home,paid,low,6
9235,15586680,,,business,paid,high,20
9236,15635388,,,personal,default,high,21
9237,15655175,,,home,pending,high,24
9238,15639133,,,home,pending,high,20
9239,15799653,,,personal,default,low,7
9240,15723872,,,personal,paid,low,5
9241,15775627,,,personal,pending,low,6
9242,15630704,,,personal,default,low,7
9243,15815534,,,personal,default,medium,13
9244,15697249,,,business,default,medium,14
9245,15681316,,,personal,paid,medium,12
9246,15682523,,,business,paid,high,16
9247,15650244,,,personal,default,high,24
9248,15648638,,,home,paid,low,6
9249,15795747,,,home,paid,medium,14
9250,15607330,,,personal,default,low,5
9251,15624013,,,business,pending,medium,9
9252,15800805,,,business,paid,medium,9
9253,15667321,,,personal,pending,medium,12
9254,15601116,,,personal,paid,medium,12
9255,15622033,,,home,paid,low,5
9256,15758451,,,personal,default,low,7
9257,15688689,,,personal,pending,medium,9
9258,15652674,,,business,pending,low,5
9259,15806327,,,home,pending,medium,12
9260,15649618,,,business,default,low,5
9261,15677117,,,business,pending,high,21
9262,15751445,,,home,default,low,7
9263,15749669,,,home,pending,high,21
9264,15656351,,,business,paid,medium,12
9265,15667438,,,home,paid,low,6
9266,15682273,,,home,paid,medium,12
9267,15580912,,,business,default,low,5
9268,15785183,,,business,pending,high,20
9269,15705383,,,business,paid,low,6
9270,15712903,,,business,default,medium,9
9271,15774285,,,home,default,low,7
9272,15583138,,,business,pending,low,7
9273,15740160,,,home,pending,low,5
9274,15793425,,,home,default,low,7
9275,15749265,,,home,pending,high,18
9276,15623989,,,personal,pending,high,21
9277,15604832,,,personal,default,high,24
9278,15584580,,,home,paid,high,18
9279,15573854,,,personal,default,low,6
9280,15614847,,,home,default,high,16
9281,15679966,,,business,default,high,16
9282,15799435,,,home,pending,medium,10
9283,15752186,,,home,pending,medium,11
9284,15705544,,,home,pending,high,18
9285,15713632,,,personal,default,low,6
9286,15586523,,,home,pending,low,6
9287,15609176,,,home,paid,medium,10
9288,15769308,,,home,paid,high,22
9289,15676810,,,business,default,medium,9
9290,15634591,,,home,paid,medium,14
9291,15679804,,,home,default,high,23
9292,15677764,,,home,default,medium,12
9293,15571917,,,personal,pending,low,5
9294,15574608,,,home,default,low,6
9295,15740868,,,home,pending,high,19
9296,15702442,,,home,default,low,5
9297,15699797,,,home,default,high,16
9298,15648047,,,business,paid,high,18
9299,15766826,,,home,pending,medium,11
9300,15591628,,,personal,default,low,7
9301,15583857,,,home,pending,low,7
9302,15752534,,,personal,pending,low,7
9303,15741403,,,personal,pending,high,19
9304,15783589,,,business,paid,high,23
9305,15598046,,,business,default,low,6
9306,15643330,,,business,default,high,18
9307,15680405,,,business,pending,medium,9
9308,15728683,,,business,paid,high,23
